date,close,open,high,low,volume
1931-07-29T00:00:00-04:00,13.74,13.74,13.74,13.74,0.0
1931-07-30T00:00:00-04:00,13.8,13.8,13.8,13.8,0.0
1931-07-31T00:00:00-04:00,13.73,13.73,13.73,13.73,0.0
1931-08-03T00:00:00-04:00,13.93,13.93,13.93,13.93,0.0
1931-08-04T00:00:00-04:00,13.84,13.84,13.84,13.84,0.0
1931-08-05T00:00:00-04:00,13.64,13.64,13.64,13.64,0.0
1931-08-06T00:00:00-04:00,13.55,13.55,13.55,13.55,0.0
1931-08-07T00:00:00-04:00,13.61,13.61,13.61,13.61,0.0
1931-08-10T00:00:00-04:00,13.55,13.55,13.55,13.55,0.0
1931-08-11T00:00:00-04:00,13.99,13.99,13.99,13.99,0.0
1931-08-12T00:00:00-04:00,13.8,13.8,13.8,13.8,0.0
1931-08-13T00:00:00-04:00,14.02,14.02,14.02,14.02,0.0
1931-08-14T00:00:00-04:00,14.29,14.29,14.29,14.29,0.0
1931-08-17T00:00:00-04:00,14.05,14.05,14.05,14.05,0.0
1931-08-18T00:00:00-04:00,14.1,14.1,14.1,14.1,0.0
1931-08-19T00:00:00-04:00,14.14,14.14,14.14,14.14,0.0
1931-08-20T00:00:00-04:00,14.17,14.17,14.17,14.17,0.0
1931-08-21T00:00:00-04:00,13.86,13.86,13.86,13.86,0.0
1931-08-24T00:00:00-04:00,13.75,13.75,13.75,13.75,0.0
1931-08-25T00:00:00-04:00,13.7,13.7,13.7,13.7,0.0
1931-08-26T00:00:00-04:00,13.93,13.93,13.93,13.93,0.0
1931-08-27T00:00:00-04:00,13.85,13.85,13.85,13.85,0.0
1931-08-28T00:00:00-04:00,13.99,13.99,13.99,13.99,0.0
1931-08-31T00:00:00-04:00,13.86,13.86,13.86,13.86,0.0
1931-09-01T00:00:00-04:00,13.92,13.92,13.92,13.92,0.0
1931-09-02T00:00:00-04:00,13.66,13.66,13.66,13.66,0.0
1931-09-03T00:00:00-04:00,13.35,13.35,13.35,13.35,0.0
1931-09-04T00:00:00-04:00,13.29,13.29,13.29,13.29,0.0
1931-09-08T00:00:00-04:00,12.87,12.87,12.87,12.87,0.0
1931-09-09T00:00:00-04:00,12.76,12.76,12.76,12.76,0.0
1931-09-10T00:00:00-04:00,12.62,12.62,12.62,12.62,0.0
1931-09-11T00:00:00-04:00,12.69,12.69,12.69,12.69,0.0
1931-09-14T00:00:00-04:00,12.1,12.1,12.1,12.1,0.0
1931-09-15T00:00:00-04:00,11.99,11.99,11.99,11.99,0.0
1931-09-16T00:00:00-04:00,11.82,11.82,11.82,11.82,0.0
1931-09-17T00:00:00-04:00,12.04,12.04,12.04,12.04,0.0
1931-09-18T00:00:00-04:00,11.46,11.46,11.46,11.46,0.0
1931-09-21T00:00:00-04:00,10.93,10.93,10.93,10.93,0.0
1931-09-22T00:00:00-04:00,10.8,10.8,10.8,10.8,0.0
1931-09-23T00:00:00-04:00,11.52,11.52,11.52,11.52,0.0
1931-09-24T00:00:00-04:00,10.68,10.68,10.68,10.68,0.0
1931-09-25T00:00:00-04:00,10.92,10.92,10.92,10.92,0.0
1931-09-28T00:00:00-05:00,10.5,10.5,10.5,10.5,0.0
1931-09-29T00:00:00-05:00,10.06,10.06,10.06,10.06,0.0
1931-09-30T00:00:00-05:00,9.71,9.71,9.71,9.71,0.0
1931-10-01T00:00:00-05:00,9.53,9.53,9.53,9.53,0.0
1931-10-02T00:00:00-05:00,9.7,9.7,9.7,9.7,0.0
1931-10-05T00:00:00-05:00,8.82,8.82,8.82,8.82,0.0
1931-10-06T00:00:00-05:00,9.91,9.91,9.91,9.91,0.0
1931-10-07T00:00:00-05:00,9.78,9.78,9.78,9.78,0.0
1931-10-08T00:00:00-05:00,10.62,10.62,10.62,10.62,0.0
1931-10-09T00:00:00-05:00,10.55,10.55,10.55,10.55,0.0
1931-10-13T00:00:00-05:00,10.1,10.1,10.1,10.1,0.0
1931-10-14T00:00:00-05:00,9.87,9.87,9.87,9.87,0.0
1931-10-15T00:00:00-05:00,10.05,10.05,10.05,10.05,0.0
1931-10-16T00:00:00-05:00,10.36,10.36,10.36,10.36,0.0
1931-10-19T00:00:00-05:00,10.49,10.49,10.49,10.49,0.0
1931-10-20T00:00:00-05:00,10.96,10.96,10.96,10.96,0.0
1931-10-21T00:00:00-05:00,10.86,10.86,10.86,10.86,0.0
1931-10-22T00:00:00-05:00,10.5,10.5,10.5,10.5,0.0
1931-10-23T00:00:00-05:00,10.84,10.84,10.84,10.84,0.0
1931-10-26T00:00:00-05:00,10.64,10.64,10.64,10.64,0.0
1931-10-27T00:00:00-05:00,10.41,10.41,10.41,10.41,0.0
1931-10-28T00:00:00-05:00,10.07,10.07,10.07,10.07,0.0
1931-10-29T00:00:00-05:00,10.11,10.11,10.11,10.11,0.0
1931-10-30T00:00:00-05:00,10.43,10.43,10.43,10.43,0.0
1931-11-02T00:00:00-05:00,10.5,10.5,10.5,10.5,0.0
1931-11-04T00:00:00-05:00,10.82,10.82,10.82,10.82,0.0
1931-11-05T00:00:00-05:00,10.78,10.78,10.78,10.78,0.0
1931-11-06T00:00:00-05:00,11.11,11.11,11.11,11.11,0.0
1931-11-09T00:00:00-05:00,11.52,11.52,11.52,11.52,0.0
1931-11-10T00:00:00-05:00,11.28,11.28,11.28,11.28,0.0
1931-11-11T00:00:00-05:00,11.11,11.11,11.11,11.11,0.0
1931-11-12T00:00:00-05:00,11.07,11.07,11.07,11.07,0.0
1931-11-13T00:00:00-05:00,10.72,10.72,10.72,10.72,0.0
1931-11-16T00:00:00-05:00,10.43,10.43,10.43,10.43,0.0
1931-11-17T00:00:00-05:00,10.6,10.6,10.6,10.6,0.0
1931-11-18T00:00:00-05:00,10.21,10.21,10.21,10.21,0.0
1931-11-19T00:00:00-05:00,10.16,10.16,10.16,10.16,0.0
1931-11-20T00:00:00-05:00,9.85,9.85,9.85,9.85,0.0
1931-11-23T00:00:00-05:00,9.7,9.7,9.7,9.7,0.0
1931-11-24T00:00:00-05:00,9.87,9.87,9.87,9.87,0.0
1931-11-25T00:00:00-05:00,9.53,9.53,9.53,9.53,0.0
1931-11-27T00:00:00-05:00,9.31,9.31,9.31,9.31,0.0
1931-11-30T00:00:00-05:00,9.5,9.5,9.5,9.5,0.0
1931-12-01T00:00:00-05:00,9.38,9.38,9.38,9.38,0.0
1931-12-02T00:00:00-05:00,9.05,9.05,9.05,9.05,0.0
1931-12-03T00:00:00-05:00,9.22,9.22,9.22,9.22,0.0
1931-12-04T00:00:00-05:00,9.02,9.02,9.02,9.02,0.0
1931-12-07T00:00:00-05:00,9.29,9.29,9.29,9.29,0.0
1931-12-08T00:00:00-05:00,9.02,9.02,9.02,9.02,0.0
1931-12-09T00:00:00-05:00,8.78,8.78,8.78,8.78,0.0
1931-12-10T00:00:00-05:00,8.58,8.58,8.58,8.58,0.0
1931-12-11T00:00:00-05:00,8.31,8.31,8.31,8.31,0.0
1931-12-14T00:00:00-05:00,8.01,8.01,8.01,8.01,0.0
1931-12-15T00:00:00-05:00,8.12,8.12,8.12,8.12,0.0
1931-12-16T00:00:00-05:00,7.93,7.93,7.93,7.93,0.0
1931-12-17T00:00:00-05:00,7.72,7.72,7.72,7.72,0.0
1931-12-18T00:00:00-05:00,8.36,8.36,8.36,8.36,0.0
1931-12-21T00:00:00-05:00,8.15,8.15,8.15,8.15,0.0
1931-12-22T00:00:00-05:00,8.29,8.29,8.29,8.29,0.0
1931-12-23T00:00:00-05:00,7.95,7.95,7.95,7.95,0.0
1931-12-24T00:00:00-05:00,7.96,7.96,7.96,7.96,0.0
1931-12-28T00:00:00-05:00,7.76,7.76,7.76,7.76,0.0
1931-12-29T00:00:00-05:00,7.96,7.96,7.96,7.96,0.0
1931-12-30T00:00:00-05:00,8.1,8.1,8.1,8.1,0.0
1931-12-31T00:00:00-05:00,8.12,8.12,8.12,8.12,0.0
1932-01-04T00:00:00-05:00,7.56,7.56,7.56,7.56,0.0
1932-01-05T00:00:00-05:00,7.55,7.55,7.55,7.55,0.0
1932-01-06T00:00:00-05:00,8.08,8.08,8.08,8.08,0.0
1932-01-07T00:00:00-05:00,8.22,8.22,8.22,8.22,0.0
1932-01-08T00:00:00-05:00,8.57,8.57,8.57,8.57,0.0
1932-01-11T00:00:00-05:00,8.48,8.48,8.48,8.48,0.0
1932-01-12T00:00:00-05:00,8.39,8.39,8.39,8.39,0.0
1932-01-13T00:00:00-05:00,8.8,8.8,8.8,8.8,0.0
1932-01-14T00:00:00-05:00,8.9,8.9,8.9,8.9,0.0
1932-01-15T00:00:00-05:00,8.92,8.92,8.92,8.92,0.0
1932-01-18T00:00:00-05:00,8.51,8.51,8.51,8.51,0.0
1932-01-19T00:00:00-05:00,8.48,8.48,8.48,8.48,0.0
1932-01-20T00:00:00-05:00,8.63,8.63,8.63,8.63,0.0
1932-01-21T00:00:00-05:00,8.58,8.58,8.58,8.58,0.0
1932-01-22T00:00:00-05:00,8.21,8.21,8.21,8.21,0.0
1932-01-25T00:00:00-05:00,8.2,8.2,8.2,8.2,0.0
1932-01-26T00:00:00-05:00,8.31,8.31,8.31,8.31,0.0
1932-01-27T00:00:00-05:00,8.15,8.15,8.15,8.15,0.0
1932-01-28T00:00:00-05:00,8.03,8.03,8.03,8.03,0.0
1932-01-29T00:00:00-05:00,7.94,7.94,7.94,7.94,0.0
1932-02-01T00:00:00-05:00,8.23,8.23,8.23,8.23,0.0
1932-02-02T00:00:00-05:00,8.05,8.05,8.05,8.05,0.0
1932-02-03T00:00:00-05:00,8.09,8.09,8.09,8.09,0.0
1932-02-04T00:00:00-05:00,8.04,8.04,8.04,8.04,0.0
1932-02-05T00:00:00-05:00,7.78,7.78,7.78,7.78,0.0
1932-02-08T00:00:00-05:00,7.62,7.62,7.62,7.62,0.0
1932-02-09T00:00:00-05:00,7.53,7.53,7.53,7.53,0.0
1932-02-10T00:00:00-05:00,7.5,7.5,7.5,7.5,0.0
1932-02-11T00:00:00-05:00,8.12,8.12,8.12,8.12,0.0
1932-02-15T00:00:00-05:00,8.5,8.5,8.5,8.5,0.0
1932-02-16T00:00:00-05:00,8.84,8.84,8.84,8.84,0.0
1932-02-17T00:00:00-05:00,8.48,8.48,8.48,8.48,0.0
1932-02-18T00:00:00-05:00,8.71,8.71,8.71,8.71,0.0
1932-02-19T00:00:00-05:00,8.72,8.72,8.72,8.72,0.0
1932-02-23T00:00:00-05:00,8.22,8.22,8.22,8.22,0.0
1932-02-24T00:00:00-05:00,8.43,8.43,8.43,8.43,0.0
1932-02-25T00:00:00-05:00,8.35,8.35,8.35,8.35,0.0
1932-02-26T00:00:00-05:00,8.34,8.34,8.34,8.34,0.0
1932-02-29T00:00:00-05:00,8.29,8.29,8.29,8.29,0.0
1932-03-01T00:00:00-05:00,8.35,8.35,8.35,8.35,0.0
1932-03-02T00:00:00-05:00,8.71,8.71,8.71,8.71,0.0
1932-03-03T00:00:00-05:00,8.71,8.71,8.71,8.71,0.0
1932-03-04T00:00:00-05:00,8.72,8.72,8.72,8.72,0.0
1932-03-07T00:00:00-05:00,8.82,8.82,8.82,8.82,0.0
1932-03-08T00:00:00-05:00,8.98,8.98,8.98,8.98,0.0
1932-03-09T00:00:00-05:00,8.81,8.81,8.81,8.81,0.0
1932-03-10T00:00:00-05:00,8.73,8.73,8.73,8.73,0.0
1932-03-11T00:00:00-05:00,8.52,8.52,8.52,8.52,0.0
1932-03-14T00:00:00-05:00,8.31,8.31,8.31,8.31,0.0
1932-03-15T00:00:00-05:00,8.31,8.31,8.31,8.31,0.0
1932-03-16T00:00:00-05:00,8.11,8.11,8.11,8.11,0.0
1932-03-17T00:00:00-05:00,8.28,8.28,8.28,8.28,0.0
1932-03-18T00:00:00-05:00,8.02,8.02,8.02,8.02,0.0
1932-03-21T00:00:00-05:00,8.06,8.06,8.06,8.06,0.0
1932-03-22T00:00:00-05:00,8.05,8.05,8.05,8.05,0.0
1932-03-23T00:00:00-05:00,7.94,7.94,7.94,7.94,0.0
1932-03-24T00:00:00-05:00,7.86,7.86,7.86,7.86,0.0
1932-03-28T00:00:00-05:00,7.59,7.59,7.59,7.59,0.0
1932-03-29T00:00:00-05:00,7.58,7.58,7.58,7.58,0.0
1932-03-30T00:00:00-05:00,7.74,7.74,7.74,7.74,0.0
1932-03-31T00:00:00-05:00,7.31,7.31,7.31,7.31,0.0
1932-04-01T00:00:00-05:00,7.18,7.18,7.18,7.18,0.0
1932-04-04T00:00:00-05:00,7.06,7.06,7.06,7.06,0.0
1932-04-05T00:00:00-05:00,6.73,6.73,6.73,6.73,0.0
1932-04-06T00:00:00-05:00,6.53,6.53,6.53,6.53,0.0
1932-04-07T00:00:00-05:00,6.46,6.46,6.46,6.46,0.0
1932-04-08T00:00:00-05:00,6.26,6.26,6.26,6.26,0.0
1932-04-11T00:00:00-05:00,6.07,6.07,6.07,6.07,0.0
1932-04-12T00:00:00-05:00,6.06,6.06,6.06,6.06,0.0
1932-04-13T00:00:00-05:00,5.98,5.98,5.98,5.98,0.0
1932-04-14T00:00:00-05:00,6.25,6.25,6.25,6.25,0.0
1932-04-15T00:00:00-05:00,6.42,6.42,6.42,6.42,0.0
1932-04-18T00:00:00-05:00,6.12,6.12,6.12,6.12,0.0
1932-04-19T00:00:00-05:00,6.03,6.03,6.03,6.03,0.0
1932-04-20T00:00:00-05:00,6.03,6.03,6.03,6.03,0.0
1932-04-21T00:00:00-05:00,6.24,6.24,6.24,6.24,0.0
1932-04-22T00:00:00-05:00,5.96,5.96,5.96,5.96,0.0
1932-04-24T00:00:00-05:00,6.03,6.03,6.03,6.03,0.0
1932-04-25T00:00:00-04:00,6.12,6.12,6.12,6.12,0.0
1932-04-26T00:00:00-04:00,6.27,6.27,6.27,6.27,0.0
1932-04-27T00:00:00-04:00,6.03,6.03,6.03,6.03,0.0
1932-04-28T00:00:00-04:00,5.83,5.83,5.83,5.83,0.0
1932-05-02T00:00:00-04:00,5.74,5.74,5.74,5.74,0.0
1932-05-03T00:00:00-04:00,5.66,5.66,5.66,5.66,0.0
1932-05-04T00:00:00-04:00,5.74,5.74,5.74,5.74,0.0
1932-05-05T00:00:00-04:00,5.68,5.68,5.68,5.68,0.0
1932-05-06T00:00:00-04:00,6.09,6.09,6.09,6.09,0.0
1932-05-09T00:00:00-04:00,5.96,5.96,5.96,5.96,0.0
1932-05-10T00:00:00-04:00,6.01,6.01,6.01,6.01,0.0
1932-05-11T00:00:00-04:00,6.0,6.0,6.0,6.0,0.0
1932-05-12T00:00:00-04:00,5.8,5.8,5.8,5.8,0.0
1932-05-13T00:00:00-04:00,5.6,5.6,5.6,5.6,0.0
1932-05-16T00:00:00-04:00,5.61,5.61,5.61,5.61,0.0
1932-05-17T00:00:00-04:00,5.59,5.59,5.59,5.59,0.0
1932-05-18T00:00:00-04:00,5.45,5.45,5.45,5.45,0.0
1932-05-19T00:00:00-04:00,5.48,5.48,5.48,5.48,0.0
1932-05-20T00:00:00-04:00,5.48,5.48,5.48,5.48,0.0
1932-05-23T00:00:00-04:00,5.43,5.43,5.43,5.43,0.0
1932-05-24T00:00:00-04:00,5.21,5.21,5.21,5.21,0.0
1932-05-25T00:00:00-04:00,5.03,5.03,5.03,5.03,0.0
1932-05-26T00:00:00-04:00,5.11,5.11,5.11,5.11,0.0
1932-05-27T00:00:00-04:00,4.83,4.83,4.83,4.83,0.0
1932-05-31T00:00:00-04:00,4.47,4.47,4.47,4.47,0.0
1932-06-01T00:00:00-04:00,4.4,4.4,4.4,4.4,0.0
1932-06-02T00:00:00-04:00,4.64,4.64,4.64,4.64,0.0
1932-06-03T00:00:00-04:00,4.89,4.89,4.89,4.89,0.0
1932-06-06T00:00:00-04:00,5.07,5.07,5.07,5.07,0.0
1932-06-07T00:00:00-04:00,4.85,4.85,4.85,4.85,0.0
1932-06-08T00:00:00-04:00,4.57,4.57,4.57,4.57,0.0
1932-06-09T00:00:00-04:00,4.57,4.57,4.57,4.57,0.0
1932-06-10T00:00:00-04:00,4.92,4.92,4.92,4.92,0.0
1932-06-13T00:00:00-04:00,4.82,4.82,4.82,4.82,0.0
1932-06-14T00:00:00-04:00,4.94,4.94,4.94,4.94,0.0
1932-06-15T00:00:00-04:00,5.12,5.12,5.12,5.12,0.0
1932-06-16T00:00:00-04:00,5.12,5.12,5.12,5.12,0.0
1932-06-17T00:00:00-04:00,4.83,4.83,4.83,4.83,0.0
1932-06-20T00:00:00-04:00,4.89,4.89,4.89,4.89,0.0
1932-06-21T00:00:00-04:00,4.77,4.77,4.77,4.77,0.0
1932-06-22T00:00:00-04:00,4.77,4.77,4.77,4.77,0.0
1932-06-23T00:00:00-04:00,4.8,4.8,4.8,4.8,0.0
1932-06-24T00:00:00-04:00,4.6,4.6,4.6,4.6,0.0
1932-06-27T00:00:00-04:00,4.44,4.44,4.44,4.44,0.0
1932-06-28T00:00:00-04:00,4.44,4.44,4.44,4.44,0.0
1932-06-29T00:00:00-04:00,4.51,4.51,4.51,4.51,0.0
1932-06-30T00:00:00-04:00,4.43,4.43,4.43,4.43,0.0
1932-07-01T00:00:00-04:00,4.6,4.6,4.6,4.6,0.0
1932-07-05T00:00:00-04:00,4.5,4.5,4.5,4.5,0.0
1932-07-06T00:00:00-04:00,4.6,4.6,4.6,4.6,0.0
1932-07-07T00:00:00-04:00,4.45,4.45,4.45,4.45,0.0
1932-07-08T00:00:00-04:00,4.41,4.41,4.41,4.41,0.0
1932-07-11T00:00:00-04:00,4.6,4.6,4.6,4.6,0.0
1932-07-12T00:00:00-04:00,4.6,4.6,4.6,4.6,0.0
1932-07-13T00:00:00-04:00,4.82,4.82,4.82,4.82,0.0
1932-07-14T00:00:00-04:00,4.79,4.79,4.79,4.79,0.0
1932-07-15T00:00:00-04:00,4.93,4.93,4.93,4.93,0.0
1932-07-18T00:00:00-04:00,4.8,4.8,4.8,4.8,0.0
1932-07-19T00:00:00-04:00,4.78,4.78,4.78,4.78,0.0
1932-07-20T00:00:00-04:00,4.93,4.93,4.93,4.93,0.0
1932-07-21T00:00:00-04:00,5.05,5.05,5.05,5.05,0.0
1932-07-22T00:00:00-04:00,5.2,5.2,5.2,5.2,0.0
1932-07-25T00:00:00-04:00,5.48,5.48,5.48,5.48,0.0
1932-07-26T00:00:00-04:00,5.4,5.4,5.4,5.4,0.0
1932-07-27T00:00:00-04:00,5.67,5.67,5.67,5.67,0.0
1932-07-28T00:00:00-04:00,5.85,5.85,5.85,5.85,0.0
1932-07-29T00:00:00-04:00,6.03,6.03,6.03,6.03,0.0
1932-08-01T00:00:00-04:00,6.11,6.11,6.11,6.11,0.0
1932-08-02T00:00:00-04:00,5.87,5.87,5.87,5.87,0.0
1932-08-03T00:00:00-04:00,6.39,6.39,6.39,6.39,0.0
1932-08-04T00:00:00-04:00,6.52,6.52,6.52,6.52,0.0
1932-08-05T00:00:00-04:00,6.8,6.8,6.8,6.8,0.0
1932-08-08T00:00:00-04:00,7.43,7.43,7.43,7.43,0.0
1932-08-09T00:00:00-04:00,7.39,7.39,7.39,7.39,0.0
1932-08-10T00:00:00-04:00,7.65,7.65,7.65,7.65,0.0
1932-08-11T00:00:00-04:00,7.61,7.61,7.61,7.61,0.0
1932-08-12T00:00:00-04:00,7.0,7.0,7.0,7.0,0.0
1932-08-15T00:00:00-04:00,7.44,7.44,7.44,7.44,0.0
1932-08-16T00:00:00-04:00,7.68,7.68,7.68,7.68,0.0
1932-08-17T00:00:00-04:00,7.51,7.51,7.51,7.51,0.0
1932-08-18T00:00:00-04:00,7.6,7.6,7.6,7.6,0.0
1932-08-19T00:00:00-04:00,7.53,7.53,7.53,7.53,0.0
1932-08-22T00:00:00-04:00,7.77,7.77,7.77,7.77,0.0
1932-08-23T00:00:00-04:00,8.15,8.15,8.15,8.15,0.0
1932-08-24T00:00:00-04:00,8.33,8.33,8.33,8.33,0.0
1932-08-25T00:00:00-04:00,8.26,8.26,8.26,8.26,0.0
1932-08-26T00:00:00-04:00,8.39,8.39,8.39,8.39,0.0
1932-08-29T00:00:00-04:00,8.58,8.58,8.58,8.58,0.0
1932-08-30T00:00:00-04:00,8.47,8.47,8.47,8.47,0.0
1932-08-31T00:00:00-04:00,8.39,8.39,8.39,8.39,0.0
1932-09-01T00:00:00-04:00,8.47,8.47,8.47,8.47,0.0
1932-09-02T00:00:00-04:00,8.84,8.84,8.84,8.84,0.0
1932-09-06T00:00:00-04:00,8.91,8.91,8.91,8.91,0.0
1932-09-07T00:00:00-04:00,9.31,9.31,9.31,9.31,0.0
1932-09-08T00:00:00-04:00,8.97,8.97,8.97,8.97,0.0
1932-09-09T00:00:00-04:00,8.75,8.75,8.75,8.75,0.0
1932-09-12T00:00:00-04:00,8.15,8.15,8.15,8.15,0.0
1932-09-13T00:00:00-04:00,7.8,7.8,7.8,7.8,0.0
1932-09-14T00:00:00-04:00,7.35,7.35,7.35,7.35,0.0
1932-09-15T00:00:00-04:00,7.66,7.66,7.66,7.66,0.0
1932-09-16T00:00:00-04:00,7.57,7.57,7.57,7.57,0.0
1932-09-19T00:00:00-04:00,7.34,7.34,7.34,7.34,0.0
1932-09-20T00:00:00-04:00,7.62,7.62,7.62,7.62,0.0
1932-09-21T00:00:00-04:00,8.52,8.52,8.52,8.52,0.0
1932-09-22T00:00:00-04:00,8.26,8.26,8.26,8.26,0.0
1932-09-23T00:00:00-04:00,8.4,8.4,8.4,8.4,0.0
1932-09-26T00:00:00-05:00,8.04,8.04,8.04,8.04,0.0
1932-09-27T00:00:00-05:00,8.13,8.13,8.13,8.13,0.0
1932-09-28T00:00:00-05:00,8.36,8.36,8.36,8.36,0.0
1932-09-29T00:00:00-05:00,8.1,8.1,8.1,8.1,0.0
1932-09-30T00:00:00-05:00,8.08,8.08,8.08,8.08,0.0
1932-10-03T00:00:00-05:00,8.06,8.06,8.06,8.06,0.0
1932-10-04T00:00:00-05:00,8.05,8.05,8.05,8.05,0.0
1932-10-05T00:00:00-05:00,7.39,7.39,7.39,7.39,0.0
1932-10-06T00:00:00-05:00,7.43,7.43,7.43,7.43,0.0
1932-10-07T00:00:00-05:00,7.02,7.02,7.02,7.02,0.0
1932-10-10T00:00:00-05:00,6.42,6.42,6.42,6.42,0.0
1932-10-11T00:00:00-05:00,6.88,6.88,6.88,6.88,0.0
1932-10-13T00:00:00-05:00,6.67,6.67,6.67,6.67,0.0
1932-10-14T00:00:00-05:00,7.13,7.13,7.13,7.13,0.0
1932-10-17T00:00:00-05:00,7.0,7.0,7.0,7.0,0.0
1932-10-18T00:00:00-05:00,7.13,7.13,7.13,7.13,0.0
1932-10-19T00:00:00-05:00,7.4,7.4,7.4,7.4,0.0
1932-10-20T00:00:00-05:00,7.23,7.23,7.23,7.23,0.0
1932-10-21T00:00:00-05:00,6.82,6.82,6.82,6.82,0.0
1932-10-24T00:00:00-05:00,6.83,6.83,6.83,6.83,0.0
1932-10-25T00:00:00-05:00,6.76,6.76,6.76,6.76,0.0
1932-10-26T00:00:00-05:00,6.89,6.89,6.89,6.89,0.0
1932-10-27T00:00:00-05:00,6.95,6.95,6.95,6.95,0.0
1932-10-28T00:00:00-05:00,7.09,7.09,7.09,7.09,0.0
1932-10-31T00:00:00-05:00,6.96,6.96,6.96,6.96,0.0
1932-11-01T00:00:00-05:00,6.76,6.76,6.76,6.76,0.0
1932-11-02T00:00:00-05:00,6.52,6.52,6.52,6.52,0.0
1932-11-03T00:00:00-05:00,6.48,6.48,6.48,6.48,0.0
1932-11-04T00:00:00-05:00,6.88,6.88,6.88,6.88,0.0
1932-11-07T00:00:00-05:00,7.24,7.24,7.24,7.24,0.0
1932-11-09T00:00:00-05:00,6.92,6.92,6.92,6.92,0.0
1932-11-10T00:00:00-05:00,7.44,7.44,7.44,7.44,0.0
1932-11-11T00:00:00-05:00,7.68,7.68,7.68,7.68,0.0
1932-11-14T00:00:00-05:00,7.43,7.43,7.43,7.43,0.0
1932-11-15T00:00:00-05:00,7.43,7.43,7.43,7.43,0.0
1932-11-16T00:00:00-05:00,7.2,7.2,7.2,7.2,0.0
1932-11-17T00:00:00-05:00,7.15,7.15,7.15,7.15,0.0
1932-11-18T00:00:00-05:00,7.13,7.13,7.13,7.13,0.0
1932-11-21T00:00:00-05:00,7.2,7.2,7.2,7.2,0.0
1932-11-22T00:00:00-05:00,7.17,7.17,7.17,7.17,0.0
1932-11-23T00:00:00-05:00,6.85,6.85,6.85,6.85,0.0
1932-11-25T00:00:00-05:00,6.78,6.78,6.78,6.78,0.0
1932-11-28T00:00:00-05:00,6.8,6.8,6.8,6.8,0.0
1932-11-29T00:00:00-05:00,6.78,6.78,6.78,6.78,0.0
1932-11-30T00:00:00-05:00,6.55,6.55,6.55,6.55,0.0
1932-12-01T00:00:00-05:00,6.73,6.73,6.73,6.73,0.0
1932-12-02T00:00:00-05:00,6.47,6.47,6.47,6.47,0.0
1932-12-05T00:00:00-05:00,6.54,6.54,6.54,6.54,0.0
1932-12-06T00:00:00-05:00,6.87,6.87,6.87,6.87,0.0
1932-12-07T00:00:00-05:00,6.89,6.89,6.89,6.89,0.0
1932-12-08T00:00:00-05:00,6.89,6.89,6.89,6.89,0.0
1932-12-09T00:00:00-05:00,7.08,7.08,7.08,7.08,0.0
1932-12-12T00:00:00-05:00,7.07,7.07,7.07,7.07,0.0
1932-12-13T00:00:00-05:00,6.99,6.99,6.99,6.99,0.0
1932-12-14T00:00:00-05:00,7.12,7.12,7.12,7.12,0.0
1932-12-15T00:00:00-05:00,7.05,7.05,7.05,7.05,0.0
1932-12-16T00:00:00-05:00,7.0,7.0,7.0,7.0,0.0
1932-12-19T00:00:00-05:00,6.97,6.97,6.97,6.97,0.0
1932-12-20T00:00:00-05:00,6.82,6.82,6.82,6.82,0.0
1932-12-21T00:00:00-05:00,6.8,6.8,6.8,6.8,0.0
1932-12-22T00:00:00-05:00,6.57,6.57,6.57,6.57,0.0
1932-12-23T00:00:00-05:00,6.57,6.57,6.57,6.57,0.0
1932-12-27T00:00:00-05:00,6.61,6.61,6.61,6.61,0.0
1932-12-28T00:00:00-05:00,6.6,6.6,6.6,6.6,0.0
1932-12-29T00:00:00-05:00,6.75,6.75,6.75,6.75,0.0
1932-12-30T00:00:00-05:00,6.92,6.92,6.92,6.92,0.0
1933-01-03T00:00:00-05:00,6.83,6.83,6.83,6.83,0.0
1933-01-04T00:00:00-05:00,7.15,7.15,7.15,7.15,0.0
1933-01-05T00:00:00-05:00,7.12,7.12,7.12,7.12,0.0
1933-01-06T00:00:00-05:00,7.23,7.23,7.23,7.23,0.0
1933-01-09T00:00:00-05:00,7.13,7.13,7.13,7.13,0.0
1933-01-10T00:00:00-05:00,7.34,7.34,7.34,7.34,0.0
1933-01-11T00:00:00-05:00,7.32,7.32,7.32,7.32,0.0
1933-01-12T00:00:00-05:00,7.23,7.23,7.23,7.23,0.0
1933-01-13T00:00:00-05:00,7.25,7.25,7.25,7.25,0.0
1933-01-16T00:00:00-05:00,7.06,7.06,7.06,7.06,0.0
1933-01-17T00:00:00-05:00,7.08,7.08,7.08,7.08,0.0
1933-01-18T00:00:00-05:00,6.95,6.95,6.95,6.95,0.0
1933-01-19T00:00:00-05:00,6.98,6.98,6.98,6.98,0.0
1933-01-20T00:00:00-05:00,7.06,7.06,7.06,7.06,0.0
1933-01-23T00:00:00-05:00,7.03,7.03,7.03,7.03,0.0
1933-01-24T00:00:00-05:00,6.98,6.98,6.98,6.98,0.0
1933-01-25T00:00:00-05:00,7.1,7.1,7.1,7.1,0.0
1933-01-26T00:00:00-05:00,7.05,7.05,7.05,7.05,0.0
1933-01-27T00:00:00-05:00,7.04,7.04,7.04,7.04,0.0
1933-01-30T00:00:00-05:00,6.98,6.98,6.98,6.98,0.0
1933-01-31T00:00:00-05:00,6.94,6.94,6.94,6.94,0.0
